index,thesis_year,thesis_title,thesis_author,size,thesis_link,pdf_link,resumen,path,exist,isPDF,isScan,school_simple,school_complex,thesis_tutor,path_txt
898,9-Jul-2012,Desarrollo de una aplicación ambiente WEB para la visualización  de la ontología para insectos acuáticos,"Labrador, Yessika",2.45 MB,http://saber.ucv.ve/handle/10872/1503,http://saber.ucv.ve/bitstream/10872/1503/1/TESIS.pdf,,thesis_pdf_all/898.pdf,True,True,False,escuela de computacion,Escuela de Computación,Esmeralda Ramos,thesis_txt/898.txt
899,9-Jul-2012,Técnica para la Migración de Software basada en Modelos Cognitivos del Usuario,"Palomino, Florecita; Malavé, Laura",2.24 MB,http://saber.ucv.ve/handle/10872/1504,http://saber.ucv.ve/bitstream/10872/1504/1/TEG_T%c3%a9cnica_Migraci%c3%b3n_SW_2007.pdf,,thesis_pdf_all/899.pdf,True,True,False,escuela de computacion,Escuela de Computación,Nora Montano,thesis_txt/899.txt
4243,19-Feb-2016,Desarrollo de una aplicación móvil para videollamadas aplicadas al soporte de consultas médicas,"Alonso, Francisco; Briceño, Tony",2.14 MB,http://saber.ucv.ve/handle/10872/13374,http://saber.ucv.ve/bitstream/10872/13374/1/Tesis-Francisco-Tony-Videollamada_Android_Aplicada_al_Soporte_de_Consultas_Medicas.pdf,,thesis_pdf_all/4243.pdf,True,True,False,escuela de computacion,Escuela de Computación,Ana Morales,thesis_txt/4243.txt
4244,19-Feb-2016,"Desarrollo del módulo ""trabajos académicos"" del portal biblioteca virtual musicológica juan meseròn de la escuela de artes, universidad central de Venezuela","Cardozo Fernández, Víctor D.",1.18 MB,http://saber.ucv.ve/handle/10872/13373,http://saber.ucv.ve/bitstream/10872/13373/1/TEG-Victor-Cardozo-ver-09-Mayo.pdf,,thesis_pdf_all/4244.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yusneyi Y Carballo Barrera,thesis_txt/4244.txt
4245,19-Feb-2016,Sistema de inteligencia de negocio para la obtención de indicadores en el área de ventas,"Hernández, Johana",2.15 MB,http://saber.ucv.ve/handle/10872/13365,http://saber.ucv.ve/bitstream/10872/13365/1/TEG%20VF_Johana%20Hernandez.pdf,,thesis_pdf_all/4245.pdf,True,True,False,escuela de computacion,Escuela de Computación,Franklin Sandoval,thesis_txt/4245.txt
3085,22-Apr-2015,Portal generador de sitios web de asignaturas para la Facultad de Ciencias de la Universidad Central de Venezuela,"Díaz, Oswaldo A.; Villavicencio, Manuela A.",7.65 MB,http://saber.ucv.ve/handle/10872/8905,http://saber.ucv.ve/bitstream/10872/8905/1/Tesis%20Dias-Villavicencio.pdf,,thesis_pdf_all/3085.pdf,True,True,False,escuela de computacion,Escuela de Computación,Alecia Elenora Acosta,thesis_txt/3085.txt
2767,7-Nov-2014,Desarrollo de una Aplicación Web para el Centro de Cómputo de una Procesadora de Medios de Pago que automatice la Gestión de Incidencias.,"Lugo, Jennifer C.; Rodríguez, Nelwin A.",1.04 MB,http://saber.ucv.ve/handle/10872/7557,http://saber.ucv.ve/bitstream/10872/7557/1/Tesis%20Lugo-Rodr%c3%adguez.pdf,,thesis_pdf_all/2767.pdf,True,True,False,escuela de computacion,Escuela de Computación,Johnny SepulvedaCaracas,thesis_txt/2767.txt
2711,27-Oct-2014,Realidad Virtual en Televisión Digital: Simulador de Votaciones Electorales para Televisión Digital,"Martínez, Alejandro J.; Meléndez, Roberto K.",3.42 MB,http://saber.ucv.ve/handle/10872/7444,http://saber.ucv.ve/bitstream/10872/7444/1/Tesis%20Mart%c3%adnez-Mel%c3%a9ndez.pdf,,thesis_pdf_all/2711.pdf,True,True,False,escuela de computacion,Escuela de Computación,Omaira Rodriguez,thesis_txt/2711.txt
2713,28-Oct-2014,Desarrollo Orientado a Comportamiento. Caso de Estudio: Solicitudes de Jurado para Seminario y Trabajos Especiales de Grado,"Mariñan, Daniel; Montaño, Julio J.",2.1 MB,http://saber.ucv.ve/handle/10872/7450,http://saber.ucv.ve/bitstream/10872/7450/1/Tesis%20Mari%c3%b1an-Monta%c3%b1o.pdf,,thesis_pdf_all/2713.pdf,True,True,False,escuela de computacion,Escuela de Computación,Jossie Zambrano,thesis_txt/2713.txt
2714,28-Oct-2014,Sistema de Control de Estudios y Administrativos (SCEA) para una unidad de Educación Básica y/o Media funcionando desde Windows Azure,"Herrero, Jorge A.",4.35 MB,http://saber.ucv.ve/handle/10872/7451,http://saber.ucv.ve/bitstream/10872/7451/1/Tesis%20Jorge%20Alexander%20Herrero%20Sierra.pdf,,thesis_pdf_all/2714.pdf,True,True,False,escuela de computacion,Escuela de Computación,Robinson Rivas,thesis_txt/2714.txt
2716,28-Oct-2014,Aprenda Token Ring: Sistema Didáctico para la Enseñanza de la Arquitectura de Red Token Ring,"Pirela, Sheyla M.; Yu Lin, Chen",2.88 MB,http://saber.ucv.ve/handle/10872/7453,http://saber.ucv.ve/bitstream/10872/7453/1/Tesis%20Pirela-Yu%20Lin.pdf,,thesis_pdf_all/2716.pdf,True,True,False,escuela de computacion,Escuela de Computación,Eric Gamess,thesis_txt/2716.txt
2718,28-Oct-2014,Desarrollo de una aplicación Web de programa de incentivos bajo la arquitectura cliente-servidor utilizando la metodología de desarrollo RUP-SCRUM,"ANDRADE, VERÓNICA D.",1.47 MB,http://saber.ucv.ve/handle/10872/7455,http://saber.ucv.ve/bitstream/10872/7455/1/Tesis%20ANDRADE%20PERAF%c3%81N%2c%20VER%c3%93NICA%20DALILA.pdf,,thesis_pdf_all/2718.pdf,True,True,False,escuela de computacion,Escuela de Computación,"FERNANDEZ ,",thesis_txt/2718.txt
2720,28-Oct-2014,BlueCiens: Una Herramienta para el Escaneo y la Distribución de Anuncios Usando Bluetooth,"Díaz, Eduardo D.",2.65 MB,http://saber.ucv.ve/handle/10872/7457,http://saber.ucv.ve/bitstream/10872/7457/1/Tesis%20Eduardo%20Diego%20D%c3%adaz%20Castillo.pdf,,thesis_pdf_all/2720.pdf,True,True,False,escuela de computacion,Escuela de Computación,Maria E Villapol,thesis_txt/2720.txt
2723,28-Oct-2014,Sistema de gestión de incidentes y de problemas para los servicios prestados por la corporación suiche 7b,"Lazo, Iván S.",2.85 MB,http://saber.ucv.ve/handle/10872/7463,http://saber.ucv.ve/bitstream/10872/7463/1/Tesis%20Iv%c3%a1n%20S.%20Lazo.pdf,,thesis_pdf_all/2723.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yusneyi Y Carballo Barrera,thesis_txt/2723.txt
2724,28-Oct-2014,Generador gráfico de consultas para la recuperación de datos integrado en eclipse,"Martínez, Héctor E.; Poleo, Anely N.",5.25 MB,http://saber.ucv.ve/handle/10872/7465,http://saber.ucv.ve/bitstream/10872/7465/1/Tesis%20Mart%c3%adnez-Poleo.pdf,,thesis_pdf_all/2724.pdf,True,True,False,escuela de computacion,Escuela de Computación,Sergio Jose Rivas Atanacio,thesis_txt/2724.txt
2725,28-Oct-2014,Desarrollo de un portal Web para apoyar el aprendizaje continuo tecnológico,"Jaimes, Oscar; D’Sola, Samantha",7.14 MB,http://saber.ucv.ve/handle/10872/7467,http://saber.ucv.ve/bitstream/10872/7467/1/Tesis%20Jaimes-D%c2%b4Sola.pdf,,thesis_pdf_all/2725.pdf,True,True,False,escuela de computacion,Escuela de Computación,Nora Montano,thesis_txt/2725.txt
2726,28-Oct-2014,Estudio de los Protocolos de Enrutamiento para Redes Malladas con Restricciones de Ancho de Banda en el Borde,"Balderrama, Carolina; Colombo, Mariana",3.46 MB,http://saber.ucv.ve/handle/10872/7471,http://saber.ucv.ve/bitstream/10872/7471/1/Tesis%20Balderrama-Colombo.pdf,,thesis_pdf_all/2726.pdf,True,True,False,escuela de computacion,Escuela de Computación,Maria Elena Villapol,thesis_txt/2726.txt
2728,28-Oct-2014,"“Desarrollo de un Sistema Web de gestión, control e inscripción de Actividades Extracurriculares para el C.E.A.P.U.C.V.”","Carrero, Rocio N.; Pérez, Hedras C.",2.76 MB,http://saber.ucv.ve/handle/10872/7478,http://saber.ucv.ve/bitstream/10872/7478/1/Tesis%20Carrero-P%c3%a9rez.pdf,,thesis_pdf_all/2728.pdf,True,True,False,escuela de computacion,Escuela de Computación,Ana Romero,thesis_txt/2728.txt
2702,23-Oct-2014,Despliegue de Volúmenes Multi-resolución Basado en Ray Casting de una Pasada,"López, Kijam E.",3.51 MB,http://saber.ucv.ve/handle/10872/7406,http://saber.ucv.ve/bitstream/10872/7406/1/Tesis%20Kijam%20Enrique%20Jos%c3%a9%20L%c3%b3pez%20Berrocal.pdf,,thesis_pdf_all/2702.pdf,True,True,False,escuela de computacion,Escuela de Computación,Rhadames Carmona,thesis_txt/2702.txt
2710,27-Oct-2014,Desarrollo de una solución de Inteligencia de Negocios para la obtención de indicadores relevantes en el manejo del Recurso Humano de una organización.,"Yepez, Julio C.",5.08 MB,http://saber.ucv.ve/handle/10872/7445,http://saber.ucv.ve/bitstream/10872/7445/1/Tesis%20Julio%20Cesar%20Yepez%20Coronel.pdf,,thesis_pdf_all/2710.pdf,True,True,False,escuela de computacion,Escuela de Computación,Franky Uzcategui,thesis_txt/2710.txt
2696,23-Oct-2014,"Diseño, implementación y adecuación de una herramienta educativa basada en Minix para cursos de sistemas operativos","De León, Dumar; España, José",2.3 MB,http://saber.ucv.ve/handle/10872/7413,http://saber.ucv.ve/bitstream/10872/7413/1/Tesis%20De%20Le%c3%b3n-Espa%c3%b1a.pdf,,thesis_pdf_all/2696.pdf,True,True,False,escuela de computacion,Escuela de Computación,David Perez,thesis_txt/2696.txt
2673,13-Oct-2014,Uso de la Web 2.0 para la realización de Compras Sociales,"Estrella, Luis G.; Pantano, Gabriel S.",4.54 MB,http://saber.ucv.ve/handle/10872/7309,http://saber.ucv.ve/bitstream/10872/7309/1/Tesis%20Estrella-Pantano.pdf,,thesis_pdf_all/2673.pdf,True,True,False,escuela de computacion,Escuela de Computación,Alecia Eleonora Acosta,thesis_txt/2673.txt
2688,20-Oct-2014,AdminUCV NGN: Aplicación de Código Abierto para la Configuración y la Administración de Redes de Próxima Generación,"Jiménez, Kathleen S.; López, William E.",2.96 MB,http://saber.ucv.ve/handle/10872/7372,http://saber.ucv.ve/bitstream/10872/7372/1/Tesis%20Jim%c3%a9nez-L%c3%b3pez.pdf,,thesis_pdf_all/2688.pdf,True,True,False,escuela de computacion,Escuela de Computación,Eric Gamess,thesis_txt/2688.txt
2689,20-Oct-2014,Desarrollo de los Módulos de Constancias y de Comprobantes para el Sistema CONEST Postgrado.,"Escalante, Sergio; Ovalles, Gilberto",5.84 MB,http://saber.ucv.ve/handle/10872/7393,http://saber.ucv.ve/bitstream/10872/7393/1/Tesis%20Escalante-Ovalles.pdf,,thesis_pdf_all/2689.pdf,True,True,False,escuela de computacion,Escuela de Computación,Andres Sanoja,thesis_txt/2689.txt
2690,20-Oct-2014,Herramienta para la extracción automática de características morfológicas de espermatozoides humanos a partir de imágenes,"Ferreira, Hendry",1.48 MB,http://saber.ucv.ve/handle/10872/7392,http://saber.ucv.ve/bitstream/10872/7392/1/Tesis%20Hendry%20Ferreira%20Chame.pdf,,thesis_pdf_all/2690.pdf,True,True,False,escuela de computacion,Escuela de Computación,Haydemar Nunez,thesis_txt/2690.txt
2691,20-Oct-2014,Propuesta para la Implementación de un Servicio de Hilos Musicales utilizando IPv6 Multicast,"Sánchez, Antonio G.",3.43 MB,http://saber.ucv.ve/handle/10872/7368,http://saber.ucv.ve/bitstream/10872/7368/1/Tesis%20Antonio%20Gustavo%20S%c3%a1nchez%20Nu%c3%b1ez.pdf,,thesis_pdf_all/2691.pdf,True,True,False,escuela de computacion,Escuela de Computación,Eric Games,thesis_txt/2691.txt
2692,20-Oct-2014,Desarrollo de una solución de Inteligencia de Negocios para la obtención de indicadores e informes legales asociados a la Contabilidad,"Mirabella, Pablo R.",3.24 MB,http://saber.ucv.ve/handle/10872/7378,http://saber.ucv.ve/bitstream/10872/7378/1/Tesis%20Pablo%20Rafael%20Mirabella%20Hern%c3%a1ndez.pdf,,thesis_pdf_all/2692.pdf,True,True,False,escuela de computacion,Escuela de Computación,Franky Uzcategui,thesis_txt/2692.txt
2694,22-Oct-2014,Sistema de gestión de preparadores para la Facultad de Ciencias de la UCV,"Martínez, Jessica M.; Córdova, Josimar A.",3.1 MB,http://saber.ucv.ve/handle/10872/7394,http://saber.ucv.ve/bitstream/10872/7394/1/Tesis%20Mart%c3%adnez-C%c3%b3rdova.pdf,,thesis_pdf_all/2694.pdf,True,True,False,escuela de computacion,Escuela de Computación,Robinson RivasCaracas,thesis_txt/2694.txt
2697,23-Oct-2014,Adecuación a ambientes Grid de dos aplicaciones de Computación de Alto Desempeño en el dominio de Física de Altas Energías y Simulación Atmosférica,"González, Esther",1.43 MB,http://saber.ucv.ve/handle/10872/7411,http://saber.ucv.ve/bitstream/10872/7411/1/Tesis%20Esther%20Gonz%c3%a1lez.pdf,,thesis_pdf_all/2697.pdf,True,True,False,escuela de computacion,Escuela de Computación,Robinson RivasJaime ParadaCaracas,thesis_txt/2697.txt
2683,16-Oct-2014,"Desarrollo de una solución de Teletrabajo para la captación, validación y calidad de datos asociados al Inventario de productos, apoyada en la Computación Móvil.","Sánchez, Jesús G.",3.89 MB,http://saber.ucv.ve/handle/10872/7348,http://saber.ucv.ve/bitstream/10872/7348/1/Tesis%20Jes%c3%bas%20Gonzalo%20S%c3%a1nchez%20Esa%c3%a1.pdf,,thesis_pdf_all/2683.pdf,True,True,False,escuela de computacion,Escuela de Computación,Franky Uzcategui,thesis_txt/2683.txt
2698,23-Oct-2014,Desarrollo de una Aplicación Web para la elaboración automatizada del diseño de los exámenes escritos de los cursos de extensión de la Escuela de Idiomas Modernos de la Facultad de Humanidades y Educación de la Universidad Central de Venezuela,"Viviani, Andrés A.",2.6 MB,http://saber.ucv.ve/handle/10872/7415,http://saber.ucv.ve/bitstream/10872/7415/1/Tesis%20Andr%c3%a9s%20Alejandro%20Viviani%20Querales.pdf,,thesis_pdf_all/2698.pdf,True,True,False,escuela de computacion,Escuela de Computación,Jossie Zambrano,thesis_txt/2698.txt
2699,23-Oct-2014,Pizarra Interactiva de bajo costo utilizando WebCams,"Cabrera, Dayana M.; Romero, Daniel E.",11.02 MB,http://saber.ucv.ve/handle/10872/7412,http://saber.ucv.ve/bitstream/10872/7412/1/Tesis%20Cabrera-Romero.pdf,,thesis_pdf_all/2699.pdf,True,True,False,escuela de computacion,Escuela de Computación,Robinson RivasCaracas,thesis_txt/2699.txt
2687,16-Oct-2014,Implementación de un Protocolo de Enrutamiento Avanzado de Vector de Distancia,"Trujillo, Valentina; Expósito, Jesús",1.99 MB,http://saber.ucv.ve/handle/10872/7353,http://saber.ucv.ve/bitstream/10872/7353/1/Tesis%20Trujillo-Exp%c3%b3sito.pdf,,thesis_pdf_all/2687.pdf,True,True,False,escuela de computacion,Escuela de Computación,Eric Gamess,thesis_txt/2687.txt
2672,9-Oct-2014,Automatización de procesos relacionados con las solicitudes estudiantiles y actividades administrativas y de docencia de la Facultad de Ciencias,"Boyer, Yurbelis G.; Méndez, Néstor A.",8.68 MB,http://saber.ucv.ve/handle/10872/7287,http://saber.ucv.ve/bitstream/10872/7287/1/Tesis%20Boyer-M%c3%a9ndez.pdf,,thesis_pdf_all/2672.pdf,True,True,False,escuela de computacion,Escuela de Computación,Jossie Zambrano,thesis_txt/2672.txt
2671,9-Oct-2014,Diseño y desarrollo de una nueva aplicación Web para la Escuela de Computación de la Universidad Central de Venezuela con tecnología Ruby On Rails,"Ospina, Mercy; Suárez, Sarabel",5.72 MB,http://saber.ucv.ve/handle/10872/7294,http://saber.ucv.ve/bitstream/10872/7294/1/Tesis%20Ospina-Su%c3%a1rez.pdf,,thesis_pdf_all/2671.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yusneyi Y Carballo Barrera,thesis_txt/2671.txt
2670,9-Oct-2014,Sistema de información para la gestión de las adquisiciones de los proyectos,"Ferreira, Keyla",5.24 MB,http://saber.ucv.ve/handle/10872/7298,http://saber.ucv.ve/bitstream/10872/7298/1/Tesis%20Keyla%20Ferreira.pdf,,thesis_pdf_all/2670.pdf,True,True,False,escuela de computacion,Escuela de Computación,Fernando Martinez,thesis_txt/2670.txt
2643,25-Sep-2014,Desarrollo de una aplicación Web que permite detectar similitudes entre documentos digitales,"Flores G., Diego; Klopp N., Anja C.",2.88 MB,http://saber.ucv.ve/handle/10872/7180,http://saber.ucv.ve/bitstream/10872/7180/1/Documento_1%20%281%29.pdf,,thesis_pdf_all/2643.pdf,True,True,False,escuela de computacion,Escuela de Computación,Jossie ZambranoProf,thesis_txt/2643.txt
2684,16-Oct-2014,Easy Extractor: Un sistema de Clasificación de Información de la Web utilizando técnicas de extracción de datos,"Díaz, Andrés J.; Poli, Lucía F.",2.25 MB,http://saber.ucv.ve/handle/10872/7349,http://saber.ucv.ve/bitstream/10872/7349/1/Tesis%20D%c3%adaz-Poli.pdf,,thesis_pdf_all/2684.pdf,True,True,False,escuela de computacion,Escuela de Computación,Claudia Leon,thesis_txt/2684.txt
2682,16-Oct-2014,Sistema de información para la gestión de las comunicaciones de proyectos,"Dorribo, María V.",3.37 MB,http://saber.ucv.ve/handle/10872/7350,http://saber.ucv.ve/bitstream/10872/7350/1/Tesis%20Mar%c3%ada%20Virginia%20Mariet%20Dorribo%20Bastidas.pdf,,thesis_pdf_all/2682.pdf,True,True,False,escuela de computacion,Escuela de Computación,Fernando Martinez,thesis_txt/2682.txt
2709,27-Oct-2014,Visión Artificial para detección y ubicación espacial de objetos en una escena,"Lizarraga, César A.; Ortega, Luis R.",2.25 MB,http://saber.ucv.ve/handle/10872/7446,http://saber.ucv.ve/bitstream/10872/7446/1/Tesis%20Lizarraga-Ortega.pdf,,thesis_pdf_all/2709.pdf,True,True,False,escuela de computacion,Escuela de Computación,Omaira Rodriguez Bricelis Urbina,thesis_txt/2709.txt
2681,13-Oct-2014,Tetraedrización de intervalos de volumen mediante modificación de cubos marchantes,"Bernadas, Jorge L.",4.95 MB,http://saber.ucv.ve/handle/10872/7307,http://saber.ucv.ve/bitstream/10872/7307/1/Tesis%20Jorge%20Luis%20Bernadas%20Saragoza.pdf,,thesis_pdf_all/2681.pdf,True,True,False,escuela de computacion,Escuela de Computación,Rhadames Carmona,thesis_txt/2681.txt
2674,13-Oct-2014,"Prototipo del Sistema de Gestión de Preparadores de la Escuela de Computación, módulos Gestión de Retiros y Administrativo","Aguilar, Iris H.; Bellet, Isabelle M.",3.24 MB,http://saber.ucv.ve/handle/10872/7308,http://saber.ucv.ve/bitstream/10872/7308/1/Tesis%20Aguilar-Bellet.pdf,,thesis_pdf_all/2674.pdf,True,True,False,escuela de computacion,Escuela de Computación,Marcel Castro,thesis_txt/2674.txt
2675,13-Oct-2014,Paralelización del modelo hidrodinámico y de transporte de sedimentos Shal2D,"Espinoza, Iris C.",2.99 MB,http://saber.ucv.ve/handle/10872/7310,http://saber.ucv.ve/bitstream/10872/7310/1/Tesis%20Iris%20%20Espinoza.pdf,,thesis_pdf_all/2675.pdf,True,True,False,escuela de computacion,Escuela de Computación,Robinson RivasCaracas,thesis_txt/2675.txt
2676,13-Oct-2014,Un enfoque híbrido del algoritmo Inpainting bajo CPU y GPU,"Pedrique, Karina G.",12.7 MB,http://saber.ucv.ve/handle/10872/7311,http://saber.ucv.ve/bitstream/10872/7311/1/Tesis%20Karina%20%20Pedrique.pdf,,thesis_pdf_all/2676.pdf,True,True,False,escuela de computacion,Escuela de Computación,Esmitt RamirezCo-Tutor,thesis_txt/2676.txt
